                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.86681,                  4e-05,                 1.0137,                0.90946,                  4e-05,                   1.05,                0.34298,                0.33309,                0.27792,                0.23208,                0.75831,                  6e-05,                0.98092,                0.74946,                  6e-05,                 1.0251,              0.0037675,              0.0037675,              0.0037675
                     35,                 0.8696,                  4e-05,                 1.0137,                 0.9109,                  4e-05,                 1.0483,                0.40895,                0.30485,                0.29852,                0.24968,                0.74972,                  6e-05,                0.97587,                0.74039,                  6e-05,                 1.0167,              0.0036352,              0.0036352,              0.0036352
                     36,                 0.8618,                  4e-05,                  1.013,                0.90408,                  4e-05,                 1.0487,                0.34177,                0.35634,                0.28429,                0.23934,                0.75124,                  6e-05,                0.98217,                0.74307,                  5e-05,                 1.0256,              0.0035029,              0.0035029,              0.0035029
                     37,                0.85991,                  4e-05,                 1.0134,                0.90326,                  4e-05,                 1.0521,                0.36599,                0.38402,                 0.3146,                0.26253,                0.74848,                  6e-05,                0.98145,                0.73981,                  5e-05,                  1.029,              0.0033707,              0.0033707,              0.0033707
                     38,                0.85952,                  4e-05,                 1.0148,                0.90507,                  4e-05,                 1.0543,                0.36083,                0.38674,                0.30893,                0.25893,                0.74783,                  6e-05,                0.98328,                0.74148,                  5e-05,                 1.0328,              0.0032384,              0.0032384,              0.0032384
                     39,                0.84299,                  4e-05,                 1.0097,                0.88931,                  4e-05,                 1.0503,                0.33528,                0.39489,                0.29298,                0.24685,                0.74363,                  6e-05,                  0.983,                0.73534,                  5e-05,                 1.0305,              0.0031061,              0.0031061,              0.0031061
                     40,                0.84918,                  4e-05,                 1.0143,                0.89661,                  4e-05,                 1.0539,                0.33887,                0.40518,                0.29976,                0.25363,                0.74463,                  6e-05,                 0.9846,                0.73463,                  5e-05,                 1.0308,              0.0029739,              0.0029739,              0.0029739
                     41,                0.84706,                  4e-05,                 1.0141,                0.89304,                  4e-05,                 1.0558,                0.36441,                0.39911,                0.31068,                0.26226,                0.74038,                  6e-05,                0.98244,                0.73415,                  5e-05,                 1.0297,              0.0028416,              0.0028416,              0.0028416
                     42,                0.84439,                  4e-05,                 1.0157,                0.89387,                  4e-05,                 1.0567,                0.34431,                0.41156,                0.30954,                0.26183,                0.73709,                  6e-05,                 0.9842,                0.72963,                  5e-05,                 1.0324,              0.0027093,              0.0027093,              0.0027093
                     43,                0.83769,                  4e-05,                 1.0148,                0.88296,                  4e-05,                 1.0568,                0.33685,                0.41413,                0.29756,                 0.2503,                0.73789,                  6e-05,                0.98484,                0.72858,                  5e-05,                 1.0351,              0.0025771,              0.0025771,              0.0025771
