                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.79095,                0.55104,                 1.0038,                0.95057,                0.62813,                 1.0081,                0.87857,                0.84844,                0.91649,                0.74959,                0.69179,                0.48276,                0.97108,                0.77299,                0.51598,                 0.9853,               0.006733,               0.006733,               0.006733
                     36,                0.78585,                 0.5467,                 1.0022,                0.94696,                0.62036,                 1.0083,                0.87732,                0.85166,                0.91917,                0.75326,                0.68947,                0.47604,                0.96893,                 0.7698,                0.50944,                0.98194,               0.006634,               0.006634,               0.006634
                     37,                0.78457,                0.54159,                 1.0024,                0.94239,                 0.6131,                 1.0073,                0.87538,                0.85008,                0.91785,                0.75269,                0.68455,                0.47402,                0.96904,                0.76401,                0.51332,                0.98236,               0.006535,               0.006535,               0.006535
                     38,                0.77939,                0.53544,                 1.0003,                0.93898,                0.61045,                  1.005,                0.87766,                0.85892,                0.92061,                0.75514,                0.68254,                0.47195,                0.96464,                0.76222,                0.50088,                0.97919,               0.006436,               0.006436,               0.006436
                     39,                0.76665,                0.52822,                0.99106,                0.92199,                0.59447,                0.99635,                0.87593,                0.85643,                0.92053,                0.75857,                0.67916,                0.46666,                0.96419,                0.75339,                 0.5034,                0.97562,               0.006337,               0.006337,               0.006337
                     40,                0.77192,                0.53014,                0.99436,                0.93295,                0.60329,                0.99968,                0.88062,                0.85632,                0.92231,                0.75942,                0.67413,                0.46415,                0.96145,                0.75071,                0.49904,                0.97328,               0.006238,               0.006238,               0.006238
                     41,                0.77058,                 0.5283,                0.99437,                0.92686,                 0.5989,                0.99983,                0.88688,                0.85853,                0.92425,                0.76225,                0.67042,                0.45682,                0.95868,                0.74916,                 0.4859,                0.97227,               0.006139,               0.006139,               0.006139
                     42,                0.76699,                0.52553,                0.99367,                0.92544,                0.59727,                0.99811,                0.88097,                0.86287,                0.92467,                0.76249,                0.67235,                0.45819,                0.95849,                0.74844,                 0.4874,                0.97043,                0.00604,                0.00604,                0.00604
                     43,                 0.7627,                0.51773,                0.99239,                 0.9175,                 0.5822,                0.99689,                0.88886,                0.85716,                0.92426,                0.76327,                0.67064,                0.45406,                0.95928,                0.74842,                0.48493,                0.97085,               0.005941,               0.005941,               0.005941
                     44,                0.76146,                 0.5177,                0.99115,                0.91978,                0.58581,                0.99756,                0.88946,                0.86269,                0.92713,                0.76643,                0.66577,                0.44831,                0.95649,                0.74252,                 0.4743,                  0.969,               0.005842,               0.005842,               0.005842
                     45,                0.75878,                0.51061,                0.98812,                0.91457,                0.57284,                0.99319,                0.89492,                 0.8621,                 0.9291,                0.76964,                0.66001,                0.44037,                0.95362,                0.73676,                0.46603,                0.96517,               0.005743,               0.005743,               0.005743
