                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.71682,                0.46658,                 0.9694,                0.86836,                0.51879,                0.97453,                0.91257,                0.88613,                0.94416,                0.79201,                0.62731,                0.39873,                0.93693,                 0.6951,                0.41499,                0.94572,                0.00406,                0.00406,                0.00406
                     63,                0.71418,                0.46371,                0.96827,                0.86043,                0.51454,                0.97286,                0.90808,                0.88753,                0.94356,                0.79317,                0.62456,                 0.3968,                0.93511,                0.69301,                0.41161,                0.94519,               0.003961,               0.003961,               0.003961
                     64,                  0.707,                0.45804,                0.96247,                0.85228,                0.51043,                0.96755,                 0.9174,                0.88334,                 0.9441,                0.79431,                0.62314,                0.39523,                0.93509,                0.69014,                0.41053,                0.94325,               0.003862,               0.003862,               0.003862
                     65,                0.71101,                 0.4598,                0.96396,                0.86145,                0.51095,                0.96883,                0.92013,                0.88165,                0.94532,                0.79539,                0.62278,                0.39287,                0.93476,                0.68953,                0.40744,                0.94151,               0.003763,               0.003763,               0.003763
                     66,                0.71019,                0.45764,                0.96491,                0.85773,                0.50696,                0.96842,                0.91623,                0.88849,                0.94532,                0.79624,                0.62015,                0.38968,                0.93313,                0.68628,                0.40348,                0.94071,               0.003664,               0.003664,               0.003664
                     67,                0.70348,                0.45305,                0.96146,                0.85127,                0.50559,                0.96593,                0.92011,                0.88849,                0.94667,                0.79744,                0.61935,                0.38761,                0.93272,                0.68673,                0.39705,                0.94065,               0.003565,               0.003565,               0.003565
                     68,                 0.7018,                0.44769,                 0.9588,                0.85157,                0.49596,                0.96357,                0.92352,                0.88702,                0.94716,                0.79873,                0.61741,                0.38419,                0.93116,                0.68385,                0.39524,                0.93891,               0.003466,               0.003466,               0.003466
                     69,                0.69944,                0.45772,                0.95991,                0.84576,                0.49966,                 0.9651,                0.91752,                  0.892,                0.94775,                0.79848,                0.61667,                0.38311,                0.93061,                0.68401,                0.39489,                0.93841,               0.003367,               0.003367,               0.003367
                     70,                0.69624,                0.44858,                0.95983,                0.84373,                0.49462,                0.96468,                0.92357,                0.88935,                0.94783,                 0.7992,                0.61614,                0.38141,                0.92965,                0.68282,                0.39364,                0.93746,               0.003268,               0.003268,               0.003268
                     71,                0.69685,                0.44251,                0.95886,                 0.8451,                0.49257,                0.96319,                0.92918,                0.88563,                0.94873,                0.80096,                0.61466,                0.37904,                0.92937,                0.68161,                0.38823,                0.93665,               0.003169,               0.003169,               0.003169
                     72,                 0.6934,                0.44333,                 0.9579,                0.84102,                0.49207,                0.96327,                0.92556,                0.89113,                0.94894,                0.80129,                0.61427,                0.37894,                0.92948,                0.68059,                0.38794,                0.93657,                0.00307,                0.00307,                0.00307
                     73,                0.68914,                0.44117,                0.95352,                0.83741,                0.48572,                0.95943,                 0.9296,                0.88968,                0.94951,                0.80242,                0.61166,                0.37767,                0.92824,                0.67872,                0.38552,                0.93646,               0.002971,               0.002971,               0.002971
                     74,                0.68964,                0.43873,                0.95571,                0.83447,                0.48352,                0.96101,                0.92606,                0.89493,                0.94983,                0.80263,                 0.6116,                 0.3761,                0.92773,                0.67862,                 0.3829,                0.93594,               0.002872,               0.002872,               0.002872
                     75,                0.68802,                0.43646,                0.95464,                0.83222,                0.48096,                0.95932,                0.92954,                0.89257,                0.95051,                0.80373,                 0.6096,                0.37503,                0.92672,                0.67667,                0.38053,                0.93497,               0.002773,               0.002773,               0.002773
                     76,                 0.6832,                0.43108,                0.95169,                0.82669,                0.47625,                0.95652,                0.93003,                0.89393,                0.95074,                0.80461,                0.60864,                0.37308,                0.92551,                0.67363,                0.38078,                0.93302,               0.002674,               0.002674,               0.002674
                     77,                0.68499,                0.43321,                 0.9539,                0.83102,                0.47569,                0.95842,                0.92657,                 0.8971,                0.95119,                0.80497,                0.60784,                0.37173,                0.92529,                 0.6724,                0.37781,                0.93338,               0.002575,               0.002575,               0.002575
                     78,                0.68037,                0.43021,                0.95127,                0.82584,                0.46952,                0.95566,                0.92358,                0.89986,                0.95167,                0.80572,                0.60606,                0.36991,                0.92476,                0.67113,                0.37578,                0.93219,               0.002476,               0.002476,               0.002476
