                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.78452,                0.54559,                0.99741,                0.94623,                0.62208,                 1.0033,                0.87678,                 0.8525,                0.91873,                0.75364,                0.68737,                0.47653,                0.96494,                0.76436,                0.50847,                 0.9778,               0.006733,               0.006733,               0.006733
                     36,                0.77666,                0.53709,                0.99722,                0.93661,                0.61103,                 1.0028,                0.87994,                0.85446,                0.91687,                0.75103,                0.68327,                0.46646,                0.96528,                 0.7628,                0.50823,                0.97807,               0.006634,               0.006634,               0.006634
                     37,                 0.7743,                0.53725,                0.99594,                0.93273,                0.60651,                 1.0016,                 0.8852,                0.85366,                0.92104,                0.75705,                0.68076,                0.46781,                0.96214,                0.75753,                0.49789,                0.97471,               0.006535,               0.006535,               0.006535
                     38,                0.77201,                0.53019,                0.99478,                0.93311,                0.60159,                 1.0002,                0.88021,                0.85895,                0.91611,                0.75235,                0.67825,                 0.4633,                 0.9603,                0.75545,                0.51204,                0.97428,               0.006436,               0.006436,               0.006436
                     39,                0.75571,                0.52291,                0.98432,                0.91343,                 0.5859,                0.99113,                0.88393,                0.85909,                0.92358,                0.76235,                0.67269,                0.45723,                0.95808,                0.74815,                0.48698,                0.97019,               0.006337,               0.006337,               0.006337
                     40,                0.76119,                0.52322,                0.98657,                0.92195,                 0.5957,                0.99286,                0.88634,                0.86289,                0.92686,                0.76473,                0.67032,                0.45066,                0.95664,                0.74683,                0.47671,                0.96903,               0.006238,               0.006238,               0.006238
                     41,                0.76105,                0.51961,                0.98789,                0.92092,                0.58736,                0.99352,                0.88965,                0.86017,                0.92767,                0.76668,                0.66836,                 0.4499,                0.95448,                0.74513,                0.47183,                0.96649,               0.006139,               0.006139,               0.006139
                     42,                0.75683,                 0.5196,                0.98573,                0.91805,                 0.5867,                0.99186,                0.89309,                0.86217,                0.92849,                0.76767,                0.66698,                0.45072,                0.95362,                0.74206,                0.46992,                0.96563,                0.00604,                0.00604,                0.00604
                     43,                0.75342,                0.51104,                0.98424,                 0.9085,                0.57696,                0.99069,                0.89262,                0.86682,                0.92977,                0.77066,                0.66149,                0.44322,                0.95055,                0.73656,                0.45996,                0.96197,               0.005941,               0.005941,               0.005941
                     44,                0.75089,                0.50818,                 0.9827,                 0.9077,                0.57371,                0.98974,                0.89196,                0.86978,                0.93135,                0.77177,                0.66021,                0.43729,                0.95062,                0.73485,                0.45987,                0.96158,               0.005842,               0.005842,               0.005842
                     45,                0.74543,                0.50115,                0.98013,                0.90611,                0.57407,                0.98832,                0.89992,                0.86446,                0.93226,                0.77299,                0.65525,                 0.4352,                0.94874,                0.73115,                0.46232,                0.96075,               0.005743,               0.005743,               0.005743
                     46,                0.74403,                0.50206,                 0.9821,                0.90233,                0.56853,                  0.991,                0.89327,                0.86825,                0.93203,                0.77409,                0.65452,                0.43517,                0.94666,                0.72902,                0.46065,                0.95743,               0.005644,               0.005644,               0.005644
                     47,                0.74345,                0.49839,                0.97964,                0.90159,                0.56554,                0.98673,                 0.8977,                0.87082,                0.93377,                0.77714,                0.64983,                0.42957,                0.94442,                0.72459,                0.44599,                0.95443,               0.005545,               0.005545,               0.005545
                     48,                0.74585,                0.50226,                0.97924,                0.90595,                0.56825,                0.98603,                0.89526,                0.87383,                0.93226,                0.77533,                0.64949,                0.42931,                0.94518,                0.72125,                 0.4494,                 0.9552,               0.005446,               0.005446,               0.005446
                     49,                0.74193,                0.49876,                0.97617,                0.89759,                0.55969,                0.98357,                0.89652,                0.88191,                0.93674,                0.78131,                0.64758,                0.42367,                0.94301,                0.71931,                0.43533,                0.95356,               0.005347,               0.005347,               0.005347
                     50,                0.73445,                0.49168,                0.97407,                0.88933,                0.55289,                 0.9798,                0.90703,                0.87361,                0.93767,                0.78243,                0.64694,                0.42034,                0.94279,                0.71633,                0.43012,                0.95218,               0.005248,               0.005248,               0.005248
                     51,                0.73088,                 0.4886,                0.97339,                0.88422,                0.54861,                0.97995,                0.90569,                0.87649,                0.93904,                0.78461,                0.64251,                0.41894,                0.94089,                0.71145,                0.43184,                   0.95,               0.005149,               0.005149,               0.005149
                     52,                0.72877,                0.48417,                0.96765,                0.88509,                0.53814,                0.97374,                0.90921,                0.87818,                0.93952,                0.78531,                0.64205,                0.41426,                0.94016,                0.71237,                0.42363,                 0.9498,                0.00505,                0.00505,                0.00505
                     53,                0.72518,                0.48364,                0.96903,                0.88296,                0.53697,                0.97781,                0.90233,                0.87955,                0.93925,                0.78445,                0.64016,                0.41235,                0.93921,                0.71144,                0.42612,                0.94989,               0.004951,               0.004951,               0.004951
                     54,                0.72805,                0.48063,                0.96919,                0.88131,                0.54087,                0.97586,                0.90771,                0.88075,                0.94035,                0.78749,                0.63751,                0.41069,                0.93778,                0.70673,                0.42118,                0.94727,               0.004852,               0.004852,               0.004852
                     55,                0.71992,                0.47538,                0.96828,                0.86978,                0.52962,                0.97315,                0.90579,                 0.8827,                0.94093,                0.78812,                0.63464,                0.40694,                 0.9359,                0.70445,                0.41874,                0.94481,               0.004753,               0.004753,               0.004753
                     56,                 0.7168,                0.47189,                0.96597,                0.86908,                0.53048,                0.97289,                0.90818,                0.88456,                 0.9413,                0.78934,                0.63307,                0.40523,                0.93538,                0.70175,                  0.417,                0.94427,               0.004654,               0.004654,               0.004654
                     57,                0.71683,                 0.4716,                0.96498,                0.86408,                0.52013,                0.97076,                0.90793,                0.88685,                0.94197,                0.79006,                0.63294,                0.40353,                0.93547,                0.70209,                0.41033,                0.94379,               0.004555,               0.004555,               0.004555
                     58,                0.71756,                0.46714,                0.96517,                0.86907,                0.51952,                0.96915,                0.91043,                0.88835,                0.94211,                0.79174,                0.62934,                 0.3994,                0.93334,                0.69608,                0.40919,                0.94127,               0.004456,               0.004456,               0.004456
                     59,                0.71217,                0.46596,                0.96437,                0.86326,                0.51755,                0.96997,                0.91312,                0.88857,                0.94366,                0.79387,                0.62691,                0.39802,                  0.931,                0.69388,                0.40667,                0.93961,               0.004357,               0.004357,               0.004357
                     60,                 0.7122,                 0.4636,                0.96358,                0.86074,                0.51349,                0.96985,                0.91153,                0.88677,                0.94365,                0.79266,                0.62514,                0.39775,                0.93063,                0.69257,                 0.4059,                0.93986,               0.004258,               0.004258,               0.004258
                     61,                0.70987,                0.46512,                0.96304,                0.85928,                0.51664,                0.96849,                0.91191,                0.88998,                0.94255,                0.79314,                0.62211,                0.39548,                0.92914,                0.68925,                0.40596,                0.93709,               0.004159,               0.004159,               0.004159
                     62,                0.70739,                0.46186,                0.96133,                0.85924,                0.51271,                0.96638,                0.91348,                0.88985,                  0.943,                0.79361,                0.62021,                0.39285,                0.92843,                0.68715,                0.40891,                0.93626,                0.00406,                0.00406,                0.00406
                     63,                0.70445,                0.45855,                0.96022,                0.85208,                0.50624,                0.96597,                0.91491,                0.88979,                0.94638,                  0.798,                0.61916,                0.39177,                 0.9279,                0.68441,                0.39639,                0.93598,               0.003961,               0.003961,               0.003961
                     64,                0.69845,                0.45183,                0.95512,                0.84311,                0.50077,                 0.9612,                 0.9159,                0.89092,                0.94504,                0.79768,                0.61778,                0.38832,                0.92699,                0.68269,                0.39804,                0.93496,               0.003862,               0.003862,               0.003862
                     65,                0.70016,                0.45373,                0.95568,                0.84826,                0.50037,                0.96132,                0.91304,                0.89518,                0.94725,                0.80001,                0.61527,                0.38755,                0.92552,                0.68099,                0.38946,                0.93353,               0.003763,               0.003763,               0.003763
                     66,                0.70039,                0.45212,                0.95696,                 0.8487,                0.49565,                0.96246,                0.91871,                0.89343,                0.94773,                0.80115,                0.61278,                0.38387,                0.92429,                0.67957,                0.38496,                0.93356,               0.003664,               0.003664,               0.003664
                     67,                0.69465,                0.44549,                0.95376,                0.84425,                0.49411,                0.96136,                0.92158,                0.89182,                0.94848,                0.80163,                0.61279,                0.38215,                0.92398,                 0.6802,                0.38496,                0.93358,               0.003565,               0.003565,               0.003565
                     68,                0.69335,                0.44392,                0.95154,                0.84089,                0.49025,                0.95715,                0.91823,                0.89637,                0.94886,                0.80315,                0.61132,                 0.3807,                0.92364,                0.67572,                0.38305,                0.93145,               0.003466,               0.003466,               0.003466
                     69,                0.68971,                0.45875,                0.95143,                0.83489,                0.49126,                0.95654,                0.91738,                0.89663,                 0.9459,                0.80036,                0.60958,                0.37786,                0.92245,                0.67401,                0.38843,                0.93049,               0.003367,               0.003367,               0.003367
                     70,                0.68685,                0.44214,                0.95224,                0.83376,                0.48683,                0.95747,                0.91998,                0.89881,                0.94726,                0.80155,                 0.6079,                0.37518,                0.92163,                 0.6725,                0.38606,                0.92907,               0.003268,               0.003268,               0.003268
                     71,                0.68872,                0.43835,                 0.9517,                0.83684,                0.48577,                0.95704,                0.92226,                0.89779,                0.94773,                0.80229,                0.60835,                0.37386,                0.92162,                0.67155,                0.38133,                0.92791,               0.003169,               0.003169,               0.003169
                     72,                0.68411,                 0.4368,                0.95061,                0.83172,                0.47986,                 0.9562,                0.91852,                0.89904,                0.94803,                0.80385,                0.60553,                0.37288,                0.92044,                0.66808,                0.38062,                 0.9261,                0.00307,                0.00307,                0.00307
                     73,                0.67773,                0.43521,                0.94617,                0.82501,                0.47935,                0.95188,                0.92655,                0.89622,                0.94949,                0.80582,                0.60406,                0.37036,                0.91963,                 0.6663,                0.37721,                0.92616,               0.002971,               0.002971,               0.002971
                     74,                0.68039,                0.43318,                0.94805,                 0.8256,                0.47384,                 0.9534,                0.93121,                0.89457,                0.95081,                 0.8076,                0.60282,                0.36844,                 0.9185,                0.66702,                0.36722,                0.92534,               0.002872,               0.002872,               0.002872
                     75,                0.67649,                 0.4378,                0.94494,                 0.8207,                0.46956,                0.95057,                0.92747,                0.89723,                0.95157,                0.80854,                0.60191,                0.36721,                0.91759,                0.66505,                0.36634,                0.92461,               0.002773,               0.002773,               0.002773
                     76,                0.67402,                0.42537,                0.94455,                0.81683,                0.46579,                0.94933,                0.92437,                0.90044,                0.95151,                0.80859,                0.60145,                 0.3658,                0.91736,                0.66494,                0.36542,                0.92418,               0.002674,               0.002674,               0.002674
                     77,                0.67412,                0.42529,                0.94521,                0.82193,                0.46989,                0.95105,                0.92711,                0.90208,                0.95223,                0.80862,                0.59957,                0.36507,                0.91666,                0.66459,                0.36374,                0.92419,               0.002575,               0.002575,               0.002575
                     78,                0.67055,                0.42295,                0.94307,                0.81707,                0.46641,                0.94854,                0.92628,                 0.9005,                0.95067,                0.80775,                0.59748,                0.36398,                  0.916,                0.66245,                0.36966,                0.92333,               0.002476,               0.002476,               0.002476
                     79,                0.67065,                0.41903,                0.94099,                0.81478,                0.45882,                0.94615,                0.93001,                0.89929,                 0.9512,                0.80893,                0.59615,                0.36233,                0.91519,                0.66068,                0.36707,                0.92187,               0.002377,               0.002377,               0.002377
                     80,                0.67187,                0.42104,                0.94199,                 0.8173,                0.46272,                0.94694,                0.92892,                0.90108,                0.95122,                 0.8086,                0.59546,                0.36306,                 0.9142,                0.66052,                0.36719,                0.92131,               0.002278,               0.002278,               0.002278
                     81,                0.66401,                0.41761,                 0.9377,                0.80987,                0.45444,                0.94344,                0.93102,                0.90237,                0.95251,                0.81014,                0.59403,                0.36139,                0.91353,                0.65842,                0.36276,                0.92061,               0.002179,               0.002179,               0.002179
                     82,                0.66477,                 0.4128,                0.94008,                0.80799,                0.44845,                0.94563,                0.93229,                0.90301,                0.95107,                0.80927,                0.59284,                0.35929,                  0.913,                0.65705,                0.36386,                0.92029,                0.00208,                0.00208,                0.00208
                     83,                0.66017,                0.41324,                0.93716,                0.80571,                0.45027,                0.94137,                0.92792,                0.90687,                0.95117,                0.80913,                0.59186,                0.35874,                0.91253,                0.65639,                0.36491,                0.91965,               0.001981,               0.001981,               0.001981
                     84,                 0.6594,                0.41462,                 0.9392,                0.80169,                0.45231,                0.94564,                 0.9303,                0.90637,                0.95187,                0.81039,                0.59052,                0.35662,                0.91192,                0.65468,                0.36248,                0.91891,               0.001882,               0.001882,               0.001882
                     85,                0.65742,                0.40816,                0.93666,                0.80026,                0.44471,                0.94244,                0.93203,                0.90625,                0.95279,                0.81112,                0.58921,                0.35477,                 0.9112,                0.65344,                0.35873,                 0.9179,               0.001783,               0.001783,               0.001783
                     86,                0.65009,                0.40326,                0.93659,                0.78943,                0.43694,                0.94216,                0.93212,                0.90756,                0.95305,                0.81164,                0.58802,                0.35347,                0.91079,                0.65296,                0.35581,                0.91778,               0.001684,               0.001684,               0.001684
                     87,                0.65344,                0.40382,                0.93498,                0.79641,                0.43857,                0.94052,                0.93187,                0.90852,                0.95339,                 0.8127,                0.58731,                0.35263,                0.91041,                0.65087,                0.35519,                0.91736,               0.001585,               0.001585,               0.001585
                     88,                0.64937,                0.39965,                0.93535,                0.78595,                0.43082,                0.94023,                0.93423,                0.90632,                 0.9532,                0.81315,                0.58633,                0.35126,                0.90986,                0.65029,                0.35454,                0.91705,               0.001486,               0.001486,               0.001486
                     89,                0.64851,                0.39922,                0.93266,                 0.7894,                0.42941,                0.93732,                0.93573,                 0.9063,                0.95387,                0.81355,                0.58556,                0.35056,                0.90951,                0.64926,                0.35304,                0.91669,               0.001387,               0.001387,               0.001387
                     90,                0.64385,                0.39618,                0.92914,                0.78434,                0.42588,                0.93424,                0.93291,                0.90909,                0.95377,                0.81402,                0.58498,                0.34916,                0.90915,                0.64796,                0.35147,                 0.9157,               0.001288,               0.001288,               0.001288
                     91,                0.60568,                0.35821,                0.91574,                0.70937,                0.35472,                0.91868,                0.93616,                0.91045,                0.95446,                0.81439,                0.58455,                0.34698,                0.90891,                0.64763,                0.34649,                0.91554,               0.001189,               0.001189,               0.001189
                     92,                0.59673,                0.34811,                0.91055,                0.70055,                0.34393,                0.91334,                0.93875,                0.90886,                0.95488,                0.81529,                0.58397,                0.34478,                0.90853,                0.64665,                0.34426,                 0.9147,                0.00109,                0.00109,                0.00109
                     93,                0.59171,                0.34485,                0.91044,                 0.6932,                0.34073,                0.91361,                0.93953,                0.90888,                0.95482,                0.81583,                0.58294,                0.34341,                0.90786,                0.64541,                 0.3435,                0.91419,               0.000991,               0.000991,               0.000991
                     94,                0.58873,                0.34107,                0.90637,                0.69053,                0.33085,                0.91018,                0.94196,                0.90896,                0.95502,                0.81626,                0.58188,                0.34176,                0.90711,                0.64487,                  0.341,                 0.9136,               0.000892,               0.000892,               0.000892
                     95,                0.58526,                0.33951,                0.90586,                0.68569,                0.32993,                0.90994,                0.94359,                0.90805,                0.95523,                0.81691,                0.58096,                0.34061,                0.90666,                0.64391,                0.33844,                0.91315,               0.000793,               0.000793,               0.000793
                     96,                0.58251,                0.33621,                0.90402,                 0.6842,                 0.3284,                0.90722,                0.94265,                0.91081,                0.95595,                0.81802,                0.57993,                0.33946,                0.90595,                0.64277,                0.33588,                0.91219,               0.000694,               0.000694,               0.000694
                     97,                0.57863,                0.33264,                0.90106,                0.67679,                0.32424,                0.90392,                0.94476,                0.91009,                0.95657,                0.81921,                0.57895,                0.33848,                0.90531,                0.64193,                0.33334,                0.91198,               0.000595,               0.000595,               0.000595
                     98,                0.57702,                0.33024,                0.90038,                 0.6751,                0.32202,                0.90254,                 0.9433,                0.91045,                0.95691,                0.81988,                  0.578,                0.33729,                0.90478,                0.64096,                0.33305,                0.91131,               0.000496,               0.000496,               0.000496
                     99,                0.57658,                0.32968,                0.90157,                0.67567,                 0.3216,                0.90443,                0.94238,                0.91324,                0.95729,                0.82034,                0.57735,                0.33626,                0.90434,                0.64029,                0.33052,                0.91114,               0.000397,               0.000397,               0.000397
                    100,                0.57102,                0.32572,                0.89741,                 0.6677,                0.31492,                0.90054,                0.94368,                0.91315,                0.95745,                0.82056,                0.57682,                0.33562,                0.90406,                0.63962,                0.32969,                0.91064,               0.000298,               0.000298,               0.000298
