                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.79408,                0.45973,                 1.0179,                0.93962,                0.51091,                 1.0338,                0.89438,                0.86753,                 0.9316,                0.77882,                0.68912,                0.39293,                0.98273,                 0.7574,                0.41039,                0.98878,             0.00064164,             0.00064164,             0.00064164
                     50,                0.79441,                0.46057,                 1.0181,                0.93551,                0.51079,                 1.0332,                 0.8948,                0.87018,                0.93318,                0.77909,                 0.6888,                0.39252,                0.98302,                 0.7568,                0.40892,                0.98963,             0.00062976,             0.00062976,             0.00062976
                     51,                 0.7897,                0.46088,                 1.0162,                0.93421,                0.51417,                  1.032,                0.89571,                0.87097,                 0.9339,                0.78074,                0.68616,                0.38883,                0.98236,                0.75352,                0.40719,                0.98903,             0.00061788,             0.00061788,             0.00061788
                     52,                0.78569,                0.45392,                 1.0153,                0.93218,                0.50367,                 1.0304,                0.89892,                0.86885,                0.93434,                0.78196,                0.68224,                0.38982,                0.97981,                0.75343,                0.40599,                0.98825,               0.000606,               0.000606,               0.000606
                     53,                0.78188,                0.45004,                 1.0133,                0.92685,                 0.4955,                 1.0283,                0.89732,                0.87137,                0.93518,                0.78297,                0.68221,                0.38748,                0.98013,                0.75232,                0.40203,                0.98796,             0.00059412,             0.00059412,             0.00059412
                     54,                0.77807,                 0.4482,                  1.013,                0.92269,                 0.4954,                 1.0294,                0.90246,                0.87349,                0.93582,                0.78376,                0.68045,                0.38233,                0.97941,                0.75035,                0.39757,                0.98832,             0.00058224,             0.00058224,             0.00058224
                     55,                0.77668,                0.44514,                 1.0112,                0.91796,                0.49013,                 1.0271,                0.90274,                0.87437,                0.93654,                0.78624,                0.67758,                0.37991,                0.97823,                0.74668,                0.39266,                  0.987,             0.00057036,             0.00057036,             0.00057036
                     56,                0.77274,                0.44366,                 1.0117,                0.91717,                0.49148,                 1.0289,                0.90695,                0.87218,                0.93781,                0.78756,                 0.6747,                0.37814,                0.97746,                0.74278,                0.39105,                0.98652,             0.00055848,             0.00055848,             0.00055848
                     57,                0.77304,                0.44067,                 1.0097,                0.91651,                0.48729,                 1.0259,                0.90373,                 0.8739,                0.93783,                0.78926,                0.67222,                0.37734,                0.97666,                0.74055,                 0.3905,                  0.985,              0.0005466,              0.0005466,              0.0005466
                     58,                0.77056,                0.43881,                 1.0097,                0.91386,                0.48246,                 1.0264,                0.90605,                0.87583,                0.93869,                0.79036,                0.66932,                0.37544,                0.97526,                0.73688,                0.38816,                0.98448,             0.00053472,             0.00053472,             0.00053472
                     59,                0.76991,                0.43785,                 1.0106,                0.91077,                0.47905,                 1.0269,                0.90073,                0.87875,                0.93937,                0.79089,                0.66726,                0.37345,                0.97517,                 0.7349,                0.38549,                0.98451,             0.00052284,             0.00052284,             0.00052284
                     60,                0.76366,                0.43448,                 1.0065,                0.90637,                0.47667,                 1.0219,                0.90279,                0.87919,                0.93987,                0.79318,                0.66361,                0.37121,                0.97334,                0.73117,                0.37882,                0.98143,             0.00051096,             0.00051096,             0.00051096
                     61,                 0.7626,                0.42869,                 1.0063,                0.90615,                0.46812,                 1.0225,                0.90746,                0.88092,                0.94049,                  0.793,                0.66356,                0.36876,                0.97314,                0.73042,                0.37623,                0.98069,             0.00049908,             0.00049908,             0.00049908
                     62,                0.76344,                0.43087,                  1.007,                0.90593,                0.47237,                 1.0223,                 0.9013,                0.88513,                0.94087,                0.79366,                0.66239,                  0.368,                0.97263,                0.72978,                0.37662,                0.97998,              0.0004872,              0.0004872,              0.0004872
                     63,                0.75541,                0.42781,                 1.0043,                0.89574,                0.46906,                 1.0186,                0.90493,                0.88506,                0.94085,                0.79385,                0.66183,                0.36792,                 0.9718,                   0.73,                0.37626,                0.97914,             0.00047532,             0.00047532,             0.00047532
                     64,                0.75728,                 0.4251,                 1.0047,                 0.8981,                0.46528,                 1.0182,                0.90556,                0.88476,                0.94125,                0.79544,                0.65976,                 0.3659,                 0.9714,                0.72859,                0.37261,                0.97899,             0.00046344,             0.00046344,             0.00046344
                     65,                0.74963,                0.44809,                 1.0016,                0.88938,                0.46435,                 1.0152,                0.91174,                0.87924,                0.94237,                 0.7959,                0.65741,                0.36413,                0.97086,                0.72556,                0.37332,                0.97811,             0.00045156,             0.00045156,             0.00045156
                     66,                0.74617,                0.41845,                 1.0016,                0.88425,                0.45753,                 1.0144,                 0.9096,                0.88477,                0.94292,                0.79736,                0.65576,                0.36089,                0.97035,                0.72364,                0.36913,                0.97683,             0.00043968,             0.00043968,             0.00043968
                     67,                0.74477,                0.41824,                 1.0006,                 0.8848,                0.45433,                 1.0146,                0.90858,                0.88534,                0.94319,                0.79765,                0.65464,                0.35919,                0.97067,                0.72215,                0.36606,                 0.9774,              0.0004278,              0.0004278,              0.0004278
                     68,                0.74265,                0.42189,                 1.0008,                0.88177,                0.45938,                 1.0147,                0.91476,                0.88341,                0.94353,                0.79895,                0.65343,                0.35729,                0.96994,                0.72013,                0.36395,                0.97684,             0.00041592,             0.00041592,             0.00041592
                     69,                0.74033,                 0.4245,                0.99951,                0.87728,                0.45333,                 1.0135,                0.91653,                0.88291,                0.94435,                0.79985,                  0.652,                 0.3565,                0.96948,                0.71829,                0.36257,                 0.9767,             0.00040404,             0.00040404,             0.00040404
                     70,                 0.7396,                0.41156,                0.99937,                0.87775,                0.44877,                 1.0134,                0.91125,                0.88813,                0.94468,                0.80076,                 0.6489,                0.35417,                0.96863,                0.71534,                0.35952,                0.97604,             0.00039216,             0.00039216,             0.00039216
                     71,                0.73561,                0.40789,                0.99822,                0.87139,                0.44154,                 1.0131,                0.91719,                0.88567,                0.94538,                0.80185,                0.64733,                0.35221,                0.96781,                0.71395,                 0.3573,                0.97555,             0.00038028,             0.00038028,             0.00038028
                     72,                0.73568,                0.40826,                0.99833,                0.87285,                0.44048,                 1.0118,                0.91508,                0.89092,                0.94672,                0.80341,                0.64626,                0.35033,                 0.9673,                0.71106,                0.35569,                0.97426,              0.0003684,              0.0003684,              0.0003684
                     73,                0.73469,                0.40912,                 0.9983,                0.87263,                0.44806,                 1.0116,                0.91716,                0.89099,                0.94674,                0.80399,                0.64465,                0.34877,                0.96651,                0.70891,                0.35462,                0.97333,             0.00035652,             0.00035652,             0.00035652
                     74,                0.73277,                0.40449,                 0.9964,                0.87199,                0.43962,                 1.0102,                0.91829,                0.88906,                0.94665,                0.80441,                0.64339,                0.34828,                0.96624,                0.70836,                0.35321,                0.97347,             0.00034464,             0.00034464,             0.00034464
                     75,                0.72984,                0.40421,                0.99631,                0.86907,                0.43607,                 1.0114,                0.92309,                0.88813,                0.94756,                0.80517,                0.64213,                0.34683,                0.96543,                0.70743,                0.35175,                0.97331,             0.00033276,             0.00033276,             0.00033276
                     76,                0.73157,                0.40204,                 0.9974,                0.86753,                0.43488,                 1.0122,                0.92317,                 0.8915,                0.94846,                0.80659,                 0.6411,                 0.3447,                0.96501,                0.70696,                0.34476,                  0.973,             0.00032088,             0.00032088,             0.00032088
                     77,                0.72744,                0.40055,                0.99392,                 0.8661,                0.43712,                 1.0076,                0.91774,                0.89378,                0.94799,                0.80662,                   0.64,                0.34455,                0.96472,                0.70523,                0.34739,                0.97221,               0.000309,               0.000309,               0.000309
                     78,                0.71871,                0.40863,                0.99155,                0.85453,                0.42859,                 1.0056,                 0.9191,                0.89235,                0.94808,                0.80666,                0.63919,                0.34294,                 0.9647,                 0.7043,                0.34628,                0.97183,             0.00029712,             0.00029712,             0.00029712
                     79,                0.71998,                0.39506,                0.99249,                 0.8571,                0.42708,                 1.0062,                0.91958,                0.89233,                0.94845,                 0.8075,                0.63829,                0.34265,                0.96422,                0.70228,                0.34795,                0.97068,             0.00028524,             0.00028524,             0.00028524
                     80,                0.71524,                0.39438,                0.99067,                0.84933,                0.42451,                 1.0038,                0.92034,                0.89413,                  0.949,                0.80857,                0.63663,                0.34151,                0.96371,                0.70079,                0.34515,                0.97038,             0.00027336,             0.00027336,             0.00027336
                     81,                0.71699,                0.39302,                0.99133,                0.85472,                0.42527,                 1.0053,                0.92554,                0.88935,                0.94925,                 0.8095,                0.63535,                0.33984,                0.96324,                0.69871,                0.34378,                0.96953,             0.00026148,             0.00026148,             0.00026148
                     82,                0.71317,                0.38955,                0.99167,                0.84817,                0.42128,                 1.0061,                0.92354,                 0.8955,                 0.9497,                0.80982,                0.63415,                0.33902,                0.96278,                0.69735,                0.34256,                 0.9693,              0.0002496,              0.0002496,              0.0002496
                     83,                0.71211,                0.38922,                0.98963,                 0.8472,                 0.4177,                 1.0028,                0.92558,                0.89132,                0.94964,                0.81008,                0.63322,                0.33816,                0.96223,                0.69721,                0.34005,                0.96981,             0.00023772,             0.00023772,             0.00023772
                     84,                0.70982,                0.38597,                0.98915,                0.84239,                0.41526,                 1.0032,                0.92344,                  0.893,                0.94975,                0.81072,                0.63241,                0.33684,                0.96157,                0.69618,                0.33863,                0.96893,             0.00022584,             0.00022584,             0.00022584
                     85,                 0.7101,                0.38453,                0.99019,                0.84804,                0.41583,                 1.0041,                0.92518,                0.89413,                0.95045,                0.81115,                 0.6317,                0.33566,                0.96111,                0.69539,                0.33702,                0.96822,             0.00021396,             0.00021396,             0.00021396
                     86,                0.70745,                0.38478,                0.98976,                0.83973,                0.41362,                 1.0032,                0.92383,                0.89438,                0.95049,                0.81151,                0.63067,                0.33469,                0.96087,                0.69382,                0.33642,                0.96783,             0.00020208,             0.00020208,             0.00020208
                     87,                0.70454,                0.38072,                0.98631,                 0.8357,                0.41067,                0.99919,                0.92292,                0.89499,                0.95074,                0.81197,                0.63019,                 0.3341,                0.96049,                0.69345,                0.33507,                0.96787,              0.0001902,              0.0001902,              0.0001902
                     88,                0.69952,                0.37873,                0.98617,                0.83327,                0.40665,                0.99946,                0.92024,                0.89957,                0.95062,                0.81209,                0.62977,                0.33356,                0.96014,                0.69286,                 0.3362,                 0.9675,             0.00017832,             0.00017832,             0.00017832
                     89,                 0.6969,                0.38223,                0.98385,                0.82978,                  0.408,                0.99773,                0.92267,                0.89679,                 0.9507,                0.81212,                0.62919,                  0.333,                0.95989,                0.69249,                0.33605,                0.96723,             0.00016644,             0.00016644,             0.00016644
