                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.72038,                0.46795,                 0.9604,                0.87275,                0.52829,                0.96617,                0.91356,                0.88592,                0.94466,                0.79563,                0.61952,                0.39196,                0.92254,                0.68804,                0.40548,                0.93232,               0.005776,               0.005776,               0.005776
                     67,                0.71794,                0.46772,                0.95836,                0.86923,                0.52681,                0.96499,                0.91487,                0.88449,                0.94405,                0.79516,                0.61822,                0.39063,                0.92203,                0.68727,                0.40446,                0.93169,                0.00571,                0.00571,                0.00571
                     68,                0.71614,                0.46543,                0.95804,                0.86752,                 0.5244,                0.96427,                0.91332,                0.88935,                0.94487,                0.79739,                0.61605,                0.38728,                0.92067,                0.68457,                0.39917,                0.92955,               0.005644,               0.005644,               0.005644
                     69,                0.71441,                0.46494,                0.95841,                0.86358,                0.52383,                0.96523,                0.91909,                0.88685,                0.94529,                0.79768,                0.61648,                0.38772,                0.92079,                0.68327,                 0.4017,                0.92935,               0.005578,               0.005578,               0.005578
                     70,                0.70995,                 0.4625,                  0.956,                0.86158,                0.52205,                0.96368,                0.91447,                0.89091,                 0.9451,                0.79779,                0.61393,                0.38581,                0.91966,                0.68218,                 0.3995,                0.92843,               0.005512,               0.005512,               0.005512
                     71,                0.70869,                0.46013,                0.95523,                0.85797,                 0.5195,                0.96184,                0.91186,                 0.8939,                0.94532,                0.79851,                0.61343,                0.38426,                0.91914,                0.68066,                0.39534,                 0.9276,               0.005446,               0.005446,               0.005446
                     72,                0.70887,                0.45803,                0.95359,                0.86216,                0.51883,                0.95974,                0.91467,                0.89393,                0.94614,                0.80033,                0.61125,                0.38199,                0.91785,                0.67749,                0.39376,                0.92625,                0.00538,                0.00538,                0.00538
                     73,                0.70409,                0.45498,                0.95433,                0.85446,                0.50946,                0.96077,                0.91999,                0.89021,                0.94625,                0.80109,                0.60833,                0.38017,                0.91713,                0.67357,                0.39251,                0.92508,               0.005314,               0.005314,               0.005314
                     74,                0.70684,                0.45632,                0.95313,                0.85758,                0.50751,                0.95948,                0.92431,                0.88913,                0.94707,                0.80234,                0.60702,                0.37946,                0.91612,                0.67147,                0.38977,                  0.924,               0.005248,               0.005248,               0.005248
                     75,                0.70172,                0.45279,                0.94944,                0.85094,                0.50656,                0.95564,                0.92114,                0.89107,                0.94697,                0.80269,                0.60567,                0.37859,                0.91545,                0.67114,                 0.3891,                0.92372,               0.005182,               0.005182,               0.005182
                     76,                0.69877,                0.44781,                0.95006,                0.84861,                0.49647,                0.95667,                0.91967,                0.89418,                0.94774,                0.80378,                0.60418,                0.37723,                0.91473,                 0.6682,                0.38723,                 0.9227,               0.005116,               0.005116,               0.005116
                     77,                0.69651,                0.44551,                0.94975,                0.84405,                 0.4969,                0.95622,                0.92052,                0.89235,                0.94797,                0.80434,                0.60357,                0.37533,                0.91418,                0.66887,                0.38479,                0.92261,                0.00505,                0.00505,                0.00505
                     78,                0.69643,                0.44532,                0.94906,                0.84728,                0.50176,                0.95519,                0.91835,                0.89624,                0.94817,                0.80541,                0.60132,                 0.3733,                0.91292,                0.66701,                 0.3833,                0.92164,               0.004984,               0.004984,               0.004984
                     79,                0.69572,                0.44477,                0.94955,                 0.8458,                0.49716,                0.95675,                0.92821,                0.89028,                0.94857,                0.80598,                0.60009,                0.37194,                0.91237,                0.66535,                0.38091,                0.92106,               0.004918,               0.004918,               0.004918
                     80,                0.69348,                0.44302,                0.94736,                0.84076,                0.49548,                0.95368,                0.92513,                0.89264,                0.94933,                 0.8069,                0.59931,                0.37068,                0.91176,                 0.6639,                0.38029,                0.92008,               0.004852,               0.004852,               0.004852
                     81,                0.69507,                 0.4424,                0.94814,                0.84278,                0.49279,                0.95512,                0.92216,                 0.8974,                0.94946,                0.80678,                0.59877,                0.36993,                0.91201,                0.66249,                0.37902,                0.91951,               0.004786,               0.004786,               0.004786
                     82,                0.69269,                0.44138,                 0.9466,                0.83858,                0.49099,                0.95407,                0.92223,                0.89829,                0.95031,                0.80815,                0.59745,                0.36739,                0.91118,                0.66127,                0.37546,                0.91905,                0.00472,                0.00472,                0.00472
                     83,                0.68926,                0.43975,                0.94528,                0.83747,                0.48623,                0.95052,                0.92612,                0.89751,                0.95116,                0.80908,                0.59648,                0.36659,                0.91065,                0.66118,                0.37318,                0.91844,               0.004654,               0.004654,               0.004654
                     84,                0.68859,                0.44024,                0.94635,                0.83525,                 0.4885,                0.95252,                0.92379,                0.89915,                0.95169,                0.80996,                0.59533,                0.36538,                 0.9101,                0.65894,                 0.3713,                0.91765,               0.004588,               0.004588,               0.004588
                     85,                 0.6873,                0.43547,                0.94614,                0.83244,                0.48311,                0.95141,                0.92378,                0.90137,                0.95152,                0.81037,                0.59372,                 0.3631,                0.90947,                0.65697,                0.36967,                0.91693,               0.004522,               0.004522,               0.004522
                     86,                 0.6849,                0.43347,                0.94706,                0.82786,                0.47876,                0.95291,                0.92661,                0.89886,                0.95196,                0.81109,                0.59226,                 0.3617,                0.90853,                0.65539,                0.36741,                0.91627,               0.004456,               0.004456,               0.004456
                     87,                0.68094,                0.42904,                0.94032,                0.82427,                0.47518,                0.94741,                0.92646,                0.90237,                0.95212,                0.81217,                0.59149,                0.36052,                0.90813,                0.65404,                0.36418,                0.91554,                0.00439,                0.00439,                0.00439
                     88,                0.68341,                0.43076,                0.94371,                0.82502,                0.47231,                0.95002,                 0.9244,                0.90258,                0.95279,                0.81283,                0.59093,                0.35999,                0.90773,                0.65296,                 0.3635,                0.91501,               0.004324,               0.004324,               0.004324
                     89,                0.68268,                 0.4286,                0.94007,                 0.8309,                0.47361,                0.94717,                0.92769,                0.90194,                0.95257,                0.81361,                0.59002,                0.35853,                0.90706,                0.65169,                0.36317,                0.91432,               0.004258,               0.004258,               0.004258
                     90,                 0.6798,                0.42768,                0.94033,                0.82363,                0.47113,                0.94826,                 0.9293,                 0.9025,                0.95316,                0.81446,                0.58904,                0.35737,                0.90624,                 0.6514,                0.36172,                 0.9143,               0.004192,               0.004192,               0.004192
                     91,                 0.6773,                0.42356,                0.93879,                0.82215,                0.46652,                0.94561,                0.92882,                0.90352,                0.95314,                0.81429,                0.58779,                0.35598,                0.90564,                0.65009,                0.36114,                0.91371,               0.004126,               0.004126,               0.004126
