                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.75338,                0.51001,                 0.9848,                0.91019,                0.57796,                0.99078,                0.89981,                0.86015,                0.93207,                0.77779,                0.64584,                0.43398,                0.94483,                 0.7199,                0.46121,                0.95589,               0.006964,               0.006964,               0.006964
                     49,                0.75131,                0.50443,                0.98272,                0.90546,                0.57296,                0.98893,                0.89232,                0.86932,                0.93227,                0.77795,                0.65023,                0.42747,                0.94703,                0.71957,                0.45401,                 0.9575,               0.006898,               0.006898,               0.006898
                     50,                0.74651,                0.50187,                0.98147,                0.89954,                0.56876,                0.98658,                0.89531,                  0.871,                0.93334,                0.77946,                 0.6467,                0.42735,                0.94327,                 0.7183,                0.45409,                0.95482,               0.006832,               0.006832,               0.006832
                     51,                0.74183,                0.49977,                0.98151,                0.89487,                0.56593,                0.98774,                0.89734,                0.87219,                0.93517,                0.78137,                0.64264,                0.42566,                0.94195,                0.71298,                0.44619,                0.95166,               0.006766,               0.006766,               0.006766
                     52,                0.73833,                0.49184,                0.97402,                0.89342,                0.55144,                0.97915,                0.89909,                0.87111,                 0.9354,                0.78242,                0.64062,                0.42099,                0.94087,                0.71071,                0.44328,                0.95227,                 0.0067,                 0.0067,                 0.0067
                     53,                0.73477,                0.49321,                0.97471,                0.88626,                0.55496,                0.98176,                0.90779,                0.86751,                0.93638,                0.78332,                0.63954,                0.41794,                0.94059,                 0.7091,                   0.44,                0.95067,               0.006634,               0.006634,               0.006634
                     54,                0.73783,                0.49061,                0.97545,                0.89348,                0.55835,                0.98314,                0.90174,                0.87233,                0.93725,                0.78425,                0.63378,                 0.4149,                0.93728,                0.70672,                0.43737,                0.94789,               0.006568,               0.006568,               0.006568
                     55,                0.72991,                0.48459,                 0.9751,                0.87949,                0.54712,                0.97975,                 0.9025,                0.87633,                 0.9382,                0.78704,                0.63349,                0.41427,                0.93891,                0.70489,                0.43458,                0.94825,               0.006502,               0.006502,               0.006502
                     56,                0.72866,                0.48227,                0.97377,                0.88173,                0.54617,                0.98021,                0.90768,                0.88227,                0.94027,                0.78784,                0.63156,                0.40882,                0.93652,                0.70288,                0.42368,                0.94662,               0.006436,               0.006436,               0.006436
                     57,                0.71972,                0.47424,                0.96999,                0.86477,                0.53256,                0.97455,                0.90339,                0.88255,                 0.9407,                0.79103,                0.62882,                0.40707,                0.93573,                0.69818,                0.42221,                0.94473,               0.006436,               0.006436,               0.006436
                     58,                0.72276,                0.47627,                0.97184,                0.87159,                0.53765,                0.97678,                0.90335,                0.88348,                0.94128,                0.79037,                0.62879,                0.40589,                0.93491,                 0.6976,                 0.4239,                0.94404,               0.006304,               0.006304,               0.006304
                     59,                 0.7253,                0.47862,                0.97164,                0.87454,                0.54005,                0.97732,                0.90322,                0.88247,                0.94049,                0.79173,                0.62485,                0.40552,                0.93414,                0.69186,                0.42408,                0.94396,               0.006238,               0.006238,               0.006238
                     60,                0.72149,                0.47355,                0.96499,                 0.8722,                0.53022,                0.97217,                0.91034,                0.88284,                0.94216,                0.79309,                0.62417,                0.40127,                0.93277,                0.69329,                0.41684,                0.94359,               0.006172,               0.006172,               0.006172
                     61,                0.71973,                0.47139,                0.96916,                0.86722,                0.52648,                0.97356,                0.91248,                0.88499,                0.94252,                 0.7942,                0.62347,                0.39886,                0.93268,                0.69069,                 0.4138,                 0.9408,               0.006106,               0.006106,               0.006106
                     62,                0.71984,                0.47527,                0.96833,                0.87092,                0.53206,                0.97231,                0.90521,                0.88921,                0.94266,                0.79353,                 0.6218,                0.39643,                0.93072,                0.69046,                0.40947,                0.93939,                0.00604,                0.00604,                0.00604
                     63,                0.71487,                0.46639,                0.96596,                0.86437,                0.52193,                0.96905,                0.91089,                 0.8857,                0.94273,                0.79517,                0.61989,                0.39577,                 0.9304,                0.68532,                0.41061,                0.93787,               0.005974,               0.005974,               0.005974
                     64,                0.71721,                0.46815,                0.96567,                0.86672,                0.52665,                0.97106,                0.90426,                0.89171,                 0.9432,                0.79574,                  0.619,                0.39524,                0.92998,                0.68377,                0.40954,                0.93729,               0.005908,               0.005908,               0.005908
                     65,                0.71349,                 0.4662,                0.96707,                0.86321,                0.52076,                0.97159,                0.91134,                0.88763,                0.94454,                0.79694,                0.61641,                0.39087,                0.92851,                0.68262,                 0.4032,                0.93589,               0.005842,               0.005842,               0.005842
                     66,                0.71132,                0.46474,                0.96399,                0.86293,                0.52012,                0.96927,                 0.9185,                0.88377,                0.94553,                0.79855,                0.61567,                0.38914,                0.92885,                0.68134,                0.39958,                0.93688,               0.005776,               0.005776,               0.005776
                     67,                0.71031,                  0.463,                0.96371,                0.85882,                0.52003,                 0.9682,                0.91184,                0.89293,                0.94634,                0.80046,                0.61314,                0.38707,                0.92676,                0.67769,                0.40005,                0.93459,                0.00571,                0.00571,                0.00571
                     68,                0.70758,                0.45816,                0.96249,                0.85564,                0.51435,                0.96743,                 0.9173,                0.89049,                0.94626,                0.80125,                0.61262,                0.38489,                 0.9257,                0.67561,                0.40171,                0.93284,               0.005644,               0.005644,               0.005644
                     69,                0.70776,                0.45942,                0.96385,                0.85526,                0.51345,                0.96809,                0.91957,                0.88577,                0.94643,                0.80211,                0.60914,                0.38347,                0.92397,                0.67313,                0.40024,                0.93074,               0.005578,               0.005578,               0.005578
                     70,                0.70138,                0.45193,                0.95607,                0.84791,                0.50181,                0.96092,                0.91156,                 0.8943,                0.94681,                0.80256,                 0.6079,                0.38214,                0.92309,                0.67203,                0.39576,                0.93077,               0.005512,               0.005512,               0.005512
                     71,                0.70103,                0.45266,                0.95859,                0.84615,                0.49909,                0.96358,                0.91206,                0.89904,                0.94764,                0.80421,                0.60537,                0.37859,                0.92239,                0.66955,                0.38896,                0.92957,               0.005446,               0.005446,               0.005446
                     72,                0.69801,                0.45034,                0.95839,                0.84475,                0.50095,                0.96353,                0.91931,                0.89147,                0.94781,                0.80395,                0.60442,                0.37795,                0.92175,                0.67007,                0.38957,                0.92973,                0.00538,                0.00538,                0.00538
                     73,                 0.6983,                0.44822,                0.95761,                0.84784,                 0.4964,                0.96289,                0.91732,                0.89493,                0.94794,                0.80443,                0.60298,                  0.376,                0.92104,                0.66888,                0.38781,                0.92918,               0.005314,               0.005314,               0.005314
                     74,                0.69281,                0.44606,                0.95662,                0.84009,                0.49345,                0.96166,                0.91761,                  0.893,                0.94837,                0.80595,                0.60107,                0.37457,                0.92073,                0.66702,                0.38587,                0.92779,               0.005248,               0.005248,               0.005248
                     75,                0.69262,                0.44474,                0.95558,                0.84119,                 0.4915,                0.96097,                0.92251,                0.89323,                0.94956,                0.80676,                0.60058,                0.37289,                0.91981,                0.66597,                0.38193,                0.92674,               0.005182,               0.005182,               0.005182
                     76,                0.69154,                0.44165,                0.95216,                0.83531,                0.48602,                0.95697,                0.92529,                0.89476,                0.94992,                0.80834,                0.59951,                0.37066,                0.91884,                0.66344,                0.37854,                0.92597,               0.005116,               0.005116,               0.005116
                     77,                0.69051,                0.44306,                0.95254,                  0.838,                0.48983,                 0.9596,                0.92306,                0.89707,                0.95023,                0.80936,                0.59805,                0.37019,                0.91762,                0.66289,                0.37887,                0.92562,                0.00505,                0.00505,                0.00505
                     78,                0.68876,                0.44052,                0.95438,                0.83533,                0.48729,                0.95945,                0.92238,                0.89729,                0.95143,                0.81038,                0.59624,                0.36843,                0.91639,                0.66145,                0.37727,                0.92504,               0.004984,               0.004984,               0.004984
                     79,                0.68716,                0.43835,                0.95047,                0.83226,                0.48503,                0.95519,                0.92186,                 0.9029,                0.95168,                0.81141,                0.59495,                0.36754,                0.91582,                0.65889,                0.37545,                0.92389,               0.004918,               0.004918,               0.004918
                     80,                0.68974,                0.43854,                0.95155,                0.83371,                0.48305,                0.95747,                0.91882,                0.90262,                 0.9515,                 0.8111,                0.59423,                0.36604,                0.91506,                 0.6577,                0.37442,                0.92287,               0.004852,               0.004852,               0.004852
                     81,                0.68027,                0.43331,                0.94856,                0.82369,                0.47715,                0.95292,                 0.9204,                0.90147,                0.95173,                 0.8116,                0.59264,                 0.3649,                0.91462,                0.65658,                0.37132,                0.92233,               0.004786,               0.004786,               0.004786
                     82,                0.68226,                0.43525,                0.95216,                0.82423,                0.47983,                0.95685,                0.92578,                 0.9002,                0.95224,                 0.8124,                0.59115,                0.36237,                0.91435,                 0.6563,                0.36686,                0.92274,                0.00472,                0.00472,                0.00472
                     83,                0.67557,                0.43055,                0.94517,                0.81988,                0.47052,                0.94997,                0.91997,                0.90587,                0.95293,                0.81346,                0.58991,                 0.3603,                0.91389,                0.65366,                0.36471,                0.92151,               0.004654,               0.004654,               0.004654
                     84,                0.67649,                0.42822,                0.94527,                0.82112,                0.47196,                0.95183,                0.92121,                 0.9043,                0.95253,                0.81383,                0.58807,                0.35867,                0.91274,                0.65237,                0.36484,                0.92143,               0.004588,               0.004588,               0.004588
                     85,                0.67803,                0.42955,                0.94622,                 0.8224,                0.47258,                 0.9524,                0.91902,                0.90873,                0.95287,                0.81459,                0.58712,                 0.3575,                0.91254,                0.65197,                0.36325,                0.92156,               0.004522,               0.004522,               0.004522
                     86,                0.67664,                0.42791,                0.94864,                0.81697,                0.47237,                0.95407,                0.92255,                0.90759,                0.95377,                0.81554,                0.58577,                 0.3553,                0.91196,                0.65071,                0.35955,                0.92069,               0.004456,               0.004456,               0.004456
                     87,                0.67141,                0.42189,                0.94333,                0.81659,                0.46127,                0.94846,                0.92431,                0.90843,                0.95438,                0.81655,                0.58438,                0.35387,                0.91147,                0.65011,                0.35541,                0.92007,                0.00439,                0.00439,                0.00439
                     88,                0.66631,                0.41846,                0.94441,                 0.8058,                0.45922,                0.94908,                0.92461,                0.91066,                0.95506,                 0.8176,                0.58343,                 0.3524,                0.91094,                0.64835,                 0.3542,                0.91888,               0.004324,               0.004324,               0.004324
                     89,                 0.6721,                0.42158,                0.94662,                0.81549,                0.45973,                0.95191,                0.92434,                0.90969,                0.95537,                0.81813,                0.58236,                0.35188,                0.91022,                0.64679,                0.35352,                0.91795,               0.004258,               0.004258,               0.004258
                     90,                 0.6697,                0.42016,                0.94204,                 0.8133,                0.45646,                0.94802,                0.92996,                0.90599,                0.95525,                0.81834,                0.58132,                0.35046,                0.90986,                0.64544,                0.35149,                 0.9177,               0.004192,               0.004192,               0.004192
                     91,                0.67102,                0.42075,                0.94155,                0.81412,                0.46216,                0.94554,                0.93018,                0.90805,                0.95584,                0.81885,                0.58057,                0.34949,                0.90935,                0.64496,                0.34961,                0.91751,               0.004126,               0.004126,               0.004126
                     92,                0.66588,                0.41611,                 0.9421,                0.80805,                0.45129,                0.94723,                0.92788,                0.91145,                0.95597,                0.81877,                0.57958,                 0.3482,                0.90868,                0.64341,                0.34906,                 0.9169,                0.00406,                0.00406,                0.00406
                     93,                0.66742,                0.41656,                0.94244,                0.80873,                0.45023,                0.94738,                0.93024,                0.90892,                0.95636,                0.82015,                0.57846,                0.34736,                0.90822,                0.64196,                0.34824,                0.91656,               0.003994,               0.003994,               0.003994
                     94,                0.66495,                0.41244,                0.94137,                0.80652,                 0.4513,                0.94592,                 0.9322,                0.90868,                 0.9569,                0.82063,                0.57765,                0.34683,                0.90768,                0.64106,                 0.3459,                0.91581,               0.003928,               0.003928,               0.003928
                     95,                0.65325,                0.40752,                0.93466,                0.79164,                0.44348,                0.93938,                0.93106,                0.90989,                0.95704,                0.82128,                0.57638,                0.34543,                0.90713,                0.63925,                0.34466,                0.91475,               0.003862,               0.003862,               0.003862
                     96,                0.65964,                0.40996,                0.93712,                0.80274,                0.44694,                0.94236,                 0.9331,                0.90809,                0.95697,                0.82143,                0.57535,                0.34435,                0.90655,                0.63837,                0.34424,                0.91422,               0.003796,               0.003796,               0.003796
                     97,                0.65863,                0.40961,                0.93642,                0.80087,                 0.4466,                0.94187,                0.93273,                0.90939,                0.95697,                  0.822,                0.57452,                0.34391,                0.90594,                 0.6369,                0.34466,                0.91353,                0.00373,                0.00373,                0.00373
                     98,                0.65877,                0.40849,                0.93765,                0.80136,                0.44324,                0.94251,                0.93489,                 0.9078,                 0.9573,                0.82253,                0.57387,                0.34332,                0.90556,                0.63607,                0.34147,                0.91303,               0.003664,               0.003664,               0.003664
                     99,                0.65356,                0.40448,                0.93536,                0.79129,                0.43581,                0.94039,                0.93104,                0.91102,                0.95766,                0.82334,                0.57302,                0.34251,                0.90507,                0.63485,                 0.3399,                0.91233,               0.003598,               0.003598,               0.003598
                    100,                 0.6524,                0.40406,                0.93512,                0.79439,                0.43683,                  0.941,                0.93534,                0.90852,                0.95745,                0.82403,                0.57221,                0.34176,                 0.9046,                0.63348,                 0.3397,                0.91177,               0.003532,               0.003532,               0.003532
                    101,                0.65182,                0.39935,                0.93337,                0.79264,                0.43542,                0.93845,                0.93717,                0.90691,                0.95763,                0.82415,                0.57148,                0.34114,                0.90408,                 0.6333,                0.33902,                0.91172,               0.003466,               0.003466,               0.003466
                    102,                0.64778,                0.39888,                0.93499,                0.78387,                0.43102,                0.94049,                0.93607,                0.90952,                0.95801,                0.82463,                0.57047,                0.34004,                0.90356,                0.63174,                0.33761,                0.91097,                 0.0034,                 0.0034,                 0.0034
                    103,                0.64715,                0.39734,                0.93154,                0.78647,                0.43397,                0.93727,                0.93688,                0.90995,                0.95834,                  0.825,                0.56952,                0.33912,                0.90292,                0.63087,                 0.3366,                0.91064,               0.003334,               0.003334,               0.003334
                    104,                0.64989,                  0.401,                0.93243,                0.79142,                0.43886,                0.93789,                0.93582,                0.91146,                0.95869,                0.82527,                0.56842,                0.33807,                0.90232,                0.62994,                 0.3357,                0.90994,               0.003268,               0.003268,               0.003268
                    105,                0.64939,                0.39904,                0.93127,                0.78908,                 0.4325,                0.93725,                 0.9356,                0.91231,                0.95887,                0.82569,                0.56783,                0.33728,                0.90212,                0.62986,                0.33348,                0.90995,               0.003202,               0.003202,               0.003202
                    106,                0.64571,                0.39592,                0.93168,                 0.7856,                0.43134,                 0.9364,                0.93558,                0.91431,                0.95928,                0.82645,                0.56699,                0.33642,                0.90174,                0.62896,                0.33329,                 0.9096,               0.003136,               0.003136,               0.003136
                    107,                0.64092,                0.39379,                 0.9304,                0.77838,                0.42536,                0.93653,                0.93554,                0.91453,                0.95919,                0.82657,                0.56625,                0.33574,                 0.9013,                0.62779,                0.33261,                0.90902,                0.00307,                0.00307,                0.00307
                    108,                0.63974,                0.39061,                0.92489,                0.77858,                0.42226,                 0.9294,                0.93822,                0.91348,                0.95942,                0.82701,                0.56546,                0.33506,                0.90094,                0.62732,                 0.3318,                0.90866,               0.003004,               0.003004,               0.003004
                    109,                0.63703,                0.38948,                0.92591,                0.77404,                0.42056,                0.93189,                0.93968,                0.91259,                0.95948,                0.82751,                0.56481,                0.33415,                0.90055,                 0.6265,                 0.3305,                0.90807,               0.002938,               0.002938,               0.002938
                    110,                0.64094,                0.39044,                0.92741,                0.78035,                0.42297,                0.93307,                0.94132,                0.91238,                 0.9598,                0.82791,                0.56403,                0.33331,                0.89999,                0.62588,                0.32869,                0.90757,               0.002872,               0.002872,               0.002872
                    111,                0.63273,                0.38605,                0.92584,                0.76774,                0.41227,                0.93068,                 0.9386,                0.91404,                0.95994,                0.82829,                0.56329,                 0.3326,                0.89956,                0.62487,                0.32841,                0.90695,               0.002806,               0.002806,               0.002806
