                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.99435,                0.63834,                 1.0987,                 1.1648,                0.76487,                 1.1126,                0.81725,                0.77648,                0.85835,                0.66301,                0.88594,                0.56956,                 1.0619,                0.98193,                 0.6435,                 1.0689,              0.0011287,              0.0011287,              0.0011287
                     12,                0.98335,                0.62823,                 1.0947,                 1.1541,                0.75138,                 1.1099,                 0.8158,                0.78321,                0.86253,                 0.6743,                0.87347,                0.57168,                 1.0557,                0.95759,                0.65143,                 1.0655,              0.0011208,              0.0011208,              0.0011208
                     13,                0.96647,                0.61236,                 1.0871,                 1.1355,                0.72347,                 1.1059,                0.81674,                0.78936,                0.86711,                0.68402,                 0.8508,                0.54927,                 1.0503,                0.94206,                0.61238,                 1.0581,              0.0011129,              0.0011129,              0.0011129
                     14,                0.95405,                0.60498,                 1.0818,                 1.1247,                 0.7196,                 1.0999,                 0.8225,                0.78678,                0.86638,                0.67703,                0.84654,                0.55011,                 1.0478,                0.94284,                0.61961,                  1.061,               0.001105,               0.001105,               0.001105
                     15,                0.95164,                 0.6016,                 1.0814,                 1.1172,                0.71211,                 1.0971,                0.82698,                0.79315,                0.87221,                0.68809,                0.83442,                0.53916,                 1.0444,                0.91661,                0.60132,                 1.0527,               0.001097,               0.001097,               0.001097
                     16,                0.95037,                0.59447,                 1.0805,                 1.1141,                0.69784,                 1.0949,                 0.8307,                0.79279,                0.87271,                0.69232,                0.83133,                0.53664,                 1.0446,                0.91555,                0.60471,                 1.0496,              0.0010891,              0.0010891,              0.0010891
                     17,                0.93611,                0.58788,                 1.0747,                 1.1015,                0.68437,                 1.0904,                0.83953,                 0.7973,                0.87931,                0.70247,                0.81761,                0.52005,                 1.0365,                0.90451,                 0.5754,                 1.0456,              0.0010812,              0.0010812,              0.0010812
                     18,                0.92533,                0.58142,                 1.0731,                 1.0868,                0.68201,                 1.0895,                0.83774,                0.79629,                0.88076,                0.70191,                0.80793,                0.52345,                 1.0367,                 0.8892,                0.59368,                 1.0448,              0.0010733,              0.0010733,              0.0010733
                     19,                 0.9254,                0.57657,                 1.0703,                 1.0862,                0.66906,                 1.0877,                0.82843,                0.80245,                0.87726,                  0.694,                0.82337,                0.53322,                 1.0397,                0.91095,                0.60352,                 1.0532,              0.0010654,              0.0010654,              0.0010654
                     20,                0.91878,                0.57289,                 1.0681,                 1.0786,                0.66259,                 1.0865,                0.84217,                0.81074,                0.88635,                0.70931,                0.80228,                0.51062,                 1.0329,                0.88511,                0.55827,                 1.0445,              0.0010574,              0.0010574,              0.0010574
                     21,                0.91455,                 0.5671,                 1.0665,                 1.0771,                 0.6489,                 1.0838,                 0.8338,                0.81782,                0.88789,                0.71553,                0.79018,                0.50728,                  1.027,                0.87854,                0.55657,                 1.0409,              0.0010495,              0.0010495,              0.0010495
                     22,                0.89903,                0.55984,                  1.063,                  1.063,                0.64482,                 1.0826,                0.84273,                0.81332,                 0.8905,                 0.7154,                0.78999,                0.50324,                  1.029,                0.87168,                0.55688,                 1.0374,              0.0010416,              0.0010416,              0.0010416
                     23,                0.90063,                0.55712,                 1.0633,                 1.0622,                0.63808,                 1.0811,                0.84991,                0.82111,                0.89456,                0.71944,                 0.7894,                0.48862,                 1.0255,                0.86686,                 0.5349,                 1.0336,              0.0010337,              0.0010337,              0.0010337
                     24,                0.89948,                0.55623,                 1.0618,                 1.0549,                0.63713,                 1.0757,                0.85163,                0.82254,                0.89519,                0.71883,                0.78318,                0.50832,                 1.0273,                0.86216,                0.55953,                 1.0361,              0.0010258,              0.0010258,              0.0010258
